Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
KEGG_2021_Human,Apoptosis,2/142,0.0021699599734573,0.0097648198805582,0,0,35.44642857142857,217.3945967083443,CTSO;CTSC,
KEGG_2021_Human,Lysosome,2/128,0.0017683979926759,0.0097648198805582,0,0,39.41269841269841,249.7851189979635,CTSO;CTSC,
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),2/123,0.0016345963787666,0.0481514687513862,0,0,41.05165289256198,263.40215761926794,CLSTN2;NPTX1,7. Metabolism / neurological signaling
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),1/5,0.0024977078641967,0.0481514687513862,0,0,555.1666666666666,3326.7706415121643,ANGPT2,5. Blood vessels / vascular regulation
GO_Biological_Process_2023,Cell-Cell Signaling By Wnt (GO:0198738),1/23,0.0114431199495764,0.0481514687513862,0,0,100.84848484848484,450.8296990682604,CELSR2,
GO_Biological_Process_2023,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),1/24,0.0119379646683197,0.0481514687513862,0,0,96.45893719806764,427.1232267263204,CTSC,
GO_Biological_Process_2023,Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962),1/9,0.0044918441075108,0.0481514687513862,0,0,277.52777777777777,1500.1741678966396,NPTX1,7. Metabolism / neurological signaling
GO_Biological_Process_2023,Regulation Of Nervous System Process (GO:0031644),1/18,0.0089655500933473,0.0481514687513862,0,0,130.54248366013073,615.425022203049,NPTX1,
GO_Biological_Process_2023,Regulation Of Establishment Of Planar Polarity (GO:0090175),1/29,0.0144088467211374,0.0481514687513862,0,0,79.21428571428571,335.8616722924233,CELSR2,
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),1/30,0.0149023554252653,0.0481514687513862,0,0,76.47892720306514,321.6884165593148,CLSTN2,6. Salt / ion transport
GO_Biological_Process_2023,Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052),1/31,0.0153956417644848,0.0481514687513862,0,0,73.92592592592592,308.5424792813036,CTSC,
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),1/31,0.0153956417644848,0.0481514687513862,0,0,73.92592592592592,308.5424792813036,ANGPT2,
GO_Biological_Process_2023,Positive Regulation Of Synapse Assembly (GO:0051965),1/32,0.0158887058240637,0.0481514687513862,0,0,71.53763440860214,296.3193797028303,CLSTN2,7. Metabolism / neurological signaling
GO_Biological_Process_2023,Negative Regulation Of Osteoblast Differentiation (GO:0045668),1/32,0.0158887058240637,0.0481514687513862,0,0,71.53763440860214,296.3193797028303,CRIM1,
GO_Biological_Process_2023,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",1/26,0.0129269855424658,0.0481514687513862,0,0,88.73333333333333,385.85142072369416,CELSR2,
GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114),1/27,0.0134211618656948,0.0481514687513862,0,0,85.31623931623932,367.7917019980768,CELSR2,
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),1/35,0.0173665651965465,0.0481514687513862,0,0,65.2156862745098,264.33277144453854,CELSR2,7. Metabolism / neurological signaling
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/33,0.0163815476907073,0.0481514687513862,0,0,69.29861111111111,284.9281499305533,ANGPT2,5. Blood vessels / vascular regulation
GO_Biological_Process_2023,Nervous System Development (GO:0007399),2/433,0.0187576511575306,0.0481514687513862,0,0,11.345127610208817,45.10996940058537,CRIM1;NPTX1,
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/37,0.0183506949831896,0.0481514687513862,0,0,61.58641975308642,246.2279153977221,ANGPT2,5. Blood vessels / vascular regulation
GO_Biological_Process_2023,Non-Canonical Wnt Signaling Pathway (GO:0035567),1/41,0.0203162941970357,0.0481514687513862,0,0,55.41666666666666,215.92173416578157,CELSR2,
GO_Biological_Process_2023,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),1/42,0.0208071402680988,0.0481514687513862,0,0,54.06233062330623,209.35416251688036,NPTX1,7. Metabolism / neurological signaling
GO_Biological_Process_2023,Negative Regulation Of BMP Signaling Pathway (GO:0030514),1/43,0.0212977650246516,0.0481514687513862,0,0,52.77248677248677,203.12938317607103,CRIM1,
GO_Biological_Process_2023,Positive Regulation Of Signaling (GO:0023056),1/37,0.0183506949831896,0.0481514687513862,0,0,61.58641975308642,246.2279153977221,CLSTN2,
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion (GO:0022407),1/43,0.0212977650246516,0.0481514687513862,0,0,52.77248677248677,203.12938317607103,CELSR2,
