Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),24/234,0.0003175658050888,0.0059930634251349,0,0,2.335791757049892,18.814395009675057,RTN4R;ITGB1;CCL13;CCL24;ARHGEF10;CD40;CCL23;CCL11;CCL20;F2R;CX3CL1;ARHGAP45;SFRP1;TBC1D5;CCL5;NTF3;ERBB2;XCL1;CCL2;SNX9;AGRN;CCL16;EPHA2;TGM2,
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),7/29,0.0003236613459651,0.0059930634251349,0,0,6.449027011327331,51.823173916782125,ITGB1;OCLN;PECAM1;DMD;ESAM;F11R;JAM2,
GO_Biological_Process_2023,Regulation Of Developmental Growth (GO:0048638),7/29,0.0003236613459651,0.0059930634251349,0,0,6.449027011327331,51.823173916782125,STAT5B;LEP;MYCBP2;EPPK1;APOE;DLL1;SOD1,
GO_Biological_Process_2023,Positive Regulation Of T Cell Cytokine Production (GO:0002726),6/21,0.0003241811640957,0.0059930634251349,0,0,8.101702127659575,65.09076045269245,IL1R1;IL18;XCL1;TRAF2;CD55;IL18R1,immune
GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),6/21,0.0003241811640957,0.0059930634251349,0,0,8.101702127659575,65.09076045269245,THBD;PLAU;F2R;CNTN1;PLAT;HPSE,
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),6/21,0.0003241811640957,0.0059930634251349,0,0,8.101702127659575,65.09076045269245,KLRK1;CD160;CRTAM;IL12B;KLRD1;NECTIN2,
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),5/14,0.0003278907657109,0.0060297386073365,0,0,11.243948518124926,90.20828789913404,CSF1R;SFRP1;SRC;MDK;LEP,
GO_Biological_Process_2023,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),8/38,0.0003352118475,0.0061320952626451,0,0,5.408386638237385,43.27113774302391,CSF1R;EPHA4;PTPN1;ACE;SRC;EGF;PDGFB;HBEGF,
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),10/58,0.0003527648979388,0.006419586215616,0,0,4.230324074074074,33.62984424109339,CHGA;ITGB2;AKT1S1;HTRA2;TRAF2;PARK7;IKBKG;DKK1;MAP3K5;EIF4G1,neurological signaling
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),9/48,0.0003620148245215,0.0065537813309748,0,0,4.683113044906001,37.10817007410019,CDKN1A;TGFB1;DCXR;ITGB2;PDGFB;SORD;RNF41;SOD1;TGFBR2,stress response
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),14/104,0.0003840531254532,0.0069169155687309,0,0,3.165188364329995,24.89335083189044,ITGB1;CD40;ECM1;GRN;FLT1;ANXA3;HSPB1;PGF;MYDGF;KDR;CNTN1;HMOX1;TEK;CD34,
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),7/30,0.000405082828443,0.0071186491344001,0,0,6.168310413483354,48.18325714385528,CASP8;CRADD;DIABLO;SORT1;FASLG;FADD;TNFRSF1A,
GO_Biological_Process_2023,Positive Regulation Of JUN Kinase Activity (GO:0043507),7/30,0.000405082828443,0.0071186491344001,0,0,6.168310413483354,48.18325714385528,ERN1;PTPN1;EDN1;TRAF2;TNFRSF11A;DKK1;MAP3K5,
GO_Biological_Process_2023,Positive Regulation Of Locomotion (GO:0040017),7/30,0.000405082828443,0.0071186491344001,0,0,6.168310413483354,48.18325714385528,CSF1R;TGFB1;AKT2;PDGFB;TREM2;STX4;STX3,
GO_Biological_Process_2023,Positive Regulation Of Proteolysis (GO:0045862),10/59,0.0004070136793416,0.0071186491344001,0,0,4.143772893772894,32.349041691547335,ATP5IF1;CASP8;TNIP1;IST1;ADAM9;SNX9;APOE;FADD;PRSS22;CTSC,
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),12/81,0.0004070176027849,0.0071186491344001,0,0,3.535052602178568,27.59693297313118,CALCA;IRAK1;LEP;NTF3;AXIN1;IL18;PDGFB;TRAF2;PARK7;TXN;PIBF1;TGFBR2,
