Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),9/85,0.0028522059020568,0.0358135853992133,0,0,3.299485125858124,19.333869536356826,CSF1R;CD74;FLT1;ERBB4;TYRO3;TEK;EPHA1;IGF1R;SOD1,
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),5/29,0.0030407061018522,0.0361184404070794,0,0,5.786803554274736,33.53837783161411,CDH5;OCLN;PECAM1;DMD;F11R,
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transport (GO:0051928),5/29,0.0030407061018522,0.0361184404070794,0,0,5.786803554274736,33.53837783161411,CRACR2A;CXCL12;CCL5;F2R;CCL2,electrolyte transport
GO_Biological_Process_2023,Positive Regulation Of Endopeptidase Activity (GO:0010950),5/29,0.0030407061018522,0.0361184404070794,0,0,5.786803554274736,33.53837783161411,LYN;CR1;PSME1;PSME2;VSIR,
GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),5/29,0.0030407061018522,0.0361184404070794,0,0,5.786803554274736,33.53837783161411,EDN1;F2R;GP1BA;APOE;HPSE,
GO_Biological_Process_2023,Regulation Of Developmental Growth (GO:0048638),5/29,0.0030407061018522,0.0361184404070794,0,0,5.786803554274736,33.53837783161411,STAT5B;MYCBP2;EPPK1;APOE;SOD1,
GO_Biological_Process_2023,T-helper 1 Type Immune Response (GO:0042088),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,IL18;IL12B;IL18BP,immune
GO_Biological_Process_2023,Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,CR2;CR1;CD46,immune
GO_Biological_Process_2023,Nucleoside Metabolic Process (GO:0009116),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,NT5C3A;NT5C1A;TYMP,
GO_Biological_Process_2023,Phosphatidylcholine Catabolic Process (GO:0034638),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,PLA2G15;PLA2G4A;PLA2G7,
GO_Biological_Process_2023,Regulation Of Complement Activation (GO:0030449),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,CR1;CFH;CD59,immune
GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),3/9,0.0030492676538557,0.0361184404070794,0,0,13.861350574712644,80.29677777518634,CR1;CFH;CD59,immune
